Frame,cL,yL,xL,AmpL,cR,yR,xR,AmpR,Time
3067,255.0,129.0,345.0,72.0,259.0,125.0,72.0,110.0,0.03067
3068,255.0,129.0,345.0,69.0,259.0,125.0,72.0,112.0,0.03068
3069,255.0,129.0,345.0,70.0,259.0,125.0,72.0,117.0,0.03069
3070,255.0,129.0,345.0,80.0,259.0,125.0,72.0,112.0,0.0307
3071,255.0,129.0,345.0,67.0,259.0,125.0,72.0,104.0,0.03071
3072,255.0,129.0,345.0,69.0,259.0,125.0,72.0,103.0,0.03072
3073,255.0,129.0,345.0,66.0,259.0,125.0,72.0,105.0,0.03073
3074,255.0,129.0,345.0,63.0,259.0,125.0,71.0,111.0,0.03074
3075,255.0,129.0,345.0,80.0,259.0,125.0,72.0,108.0,0.03075
3076,255.0,129.0,345.0,76.0,259.0,125.0,72.0,110.0,0.03076
3077,255.0,129.0,345.0,78.0,259.0,125.0,72.0,106.0,0.03077
3078,255.0,129.0,345.0,80.0,259.0,125.0,71.0,111.0,0.03078
3079,255.0,129.0,345.0,59.0,259.0,125.0,72.0,108.0,0.03079
3080,255.0,129.0,345.0,76.0,259.0,125.0,71.0,113.0,0.0308
3081,255.0,129.0,345.0,73.0,259.0,125.0,72.0,112.0,0.03081
3082,255.0,129.0,345.0,61.0,259.0,125.0,72.0,103.0,0.03082
3083,255.0,129.0,345.0,64.0,259.0,125.0,71.0,113.0,0.03083
3084,255.0,129.0,345.0,63.0,260.0,124.0,71.0,109.0,0.03084
3085,255.0,129.0,345.0,61.0,260.0,124.0,71.0,104.0,0.03085
3086,255.0,129.0,345.0,63.0,260.0,124.0,71.0,112.0,0.03086
3087,255.0,129.0,345.0,62.0,260.0,124.0,71.0,105.0,0.03087
3088,255.0,129.0,345.0,76.0,260.0,124.0,71.0,104.0,0.03088
3089,255.0,129.0,345.0,62.0,260.0,124.0,71.0,105.0,0.03089
3090,255.0,129.0,345.0,72.0,260.0,124.0,71.0,105.0,0.0309
3091,255.0,129.0,345.0,74.0,260.0,124.0,71.0,107.0,0.03091
3092,255.0,129.0,345.0,62.0,260.0,124.0,72.0,103.0,0.03092
3093,255.0,129.0,345.0,77.0,260.0,124.0,71.0,115.0,0.03093
3094,255.0,129.0,345.0,64.0,260.0,124.0,71.0,101.0,0.03094
3095,255.0,129.0,345.0,79.0,260.0,124.0,71.0,92.0,0.03095
3096,255.0,129.0,345.0,64.0,260.0,124.0,71.0,90.0,0.03096
3097,255.0,129.0,345.0,64.0,260.0,124.0,71.0,103.0,0.03097
3098,255.0,129.0,345.0,67.0,260.0,124.0,71.0,106.0,0.03098
3099,255.0,129.0,345.0,67.0,260.0,124.0,71.0,105.0,0.03099
3100,255.0,129.0,345.0,69.0,260.0,124.0,71.0,87.0,0.031
3101,255.0,129.0,345.0,65.0,260.0,124.0,71.0,91.0,0.03101
3102,255.0,129.0,345.0,66.0,260.0,124.0,71.0,87.0,0.03102
3103,255.0,129.0,345.0,67.0,260.0,124.0,71.0,91.0,0.03103
3104,256.0,128.0,345.0,72.0,260.0,124.0,71.0,75.0,0.03104
3105,256.0,128.0,345.0,66.0,260.0,124.0,71.0,92.0,0.03105
3106,256.0,128.0,345.0,69.0,260.0,124.0,71.0,76.0,0.03106
3107,256.0,128.0,345.0,67.0,260.0,124.0,71.0,77.0,0.03107
3108,256.0,128.0,345.0,67.0,260.0,124.0,71.0,90.0,0.03108
3109,256.0,128.0,345.0,62.0,260.0,124.0,71.0,108.0,0.03109
3110,256.0,128.0,345.0,64.0,260.0,124.0,71.0,87.0,0.0311
3111,256.0,128.0,345.0,65.0,260.0,124.0,71.0,69.0,0.03111
3112,256.0,128.0,345.0,62.0,260.0,124.0,71.0,98.0,0.03112
3113,256.0,128.0,345.0,63.0,260.0,124.0,71.0,82.0,0.03113
3114,256.0,128.0,345.0,63.0,260.0,124.0,71.0,102.0,0.03114
3115,256.0,128.0,345.0,61.0,260.0,124.0,71.0,117.0,0.03115
3116,256.0,128.0,345.0,59.0,260.0,124.0,71.0,88.0,0.03116
3117,256.0,128.0,345.0,58.0,260.0,124.0,71.0,102.0,0.03117
3118,256.0,128.0,345.0,61.0,261.0,123.0,71.0,85.0,0.03118
3119,256.0,128.0,345.0,58.0,260.0,124.0,71.0,115.0,0.03119
3120,256.0,128.0,345.0,60.0,261.0,123.0,71.0,97.0,0.0312
3121,256.0,128.0,345.0,57.0,261.0,123.0,71.0,66.0,0.03121
3122,256.0,128.0,345.0,44.0,261.0,123.0,71.0,83.0,0.03122
3123,256.0,128.0,345.0,44.0,261.0,123.0,71.0,88.0,0.03123
3124,256.0,128.0,345.0,47.0,261.0,123.0,71.0,98.0,0.03124
3125,256.0,128.0,345.0,46.0,261.0,123.0,71.0,94.0,0.03125
3126,256.0,128.0,345.0,42.0,261.0,123.0,71.0,102.0,0.03126
3127,256.0,128.0,345.0,45.0,261.0,123.0,71.0,97.0,0.03127
3128,256.0,128.0,345.0,45.0,261.0,123.0,71.0,75.0,0.03128
3129,256.0,128.0,345.0,44.0,261.0,123.0,71.0,72.0,0.03129
3130,256.0,128.0,345.0,69.0,261.0,123.0,71.0,98.0,0.0313
3131,256.0,128.0,345.0,56.0,261.0,123.0,71.0,89.0,0.03131
3132,256.0,128.0,345.0,57.0,261.0,123.0,71.0,87.0,0.03132
3133,256.0,128.0,345.0,58.0,261.0,123.0,71.0,88.0,0.03133
3134,256.0,128.0,345.0,61.0,261.0,123.0,71.0,98.0,0.03134
3135,256.0,128.0,345.0,57.0,261.0,123.0,71.0,81.0,0.03135
3136,256.0,128.0,345.0,55.0,261.0,123.0,71.0,87.0,0.03136
3137,256.0,128.0,345.0,58.0,261.0,123.0,71.0,83.0,0.03137
3138,256.0,128.0,345.0,59.0,261.0,123.0,71.0,80.0,0.03138
3139,256.0,128.0,345.0,61.0,261.0,123.0,71.0,83.0,0.03139
3140,256.0,128.0,345.0,59.0,261.0,123.0,71.0,83.0,0.0314
3141,256.0,128.0,345.0,62.0,261.0,123.0,71.0,83.0,0.03141
3142,256.0,128.0,345.0,63.0,261.0,123.0,71.0,83.0,0.03142
3143,256.0,128.0,345.0,61.0,261.0,123.0,71.0,74.0,0.03143
3144,257.0,127.0,345.0,59.0,261.0,123.0,71.0,66.0,0.03144
3145,257.0,127.0,345.0,63.0,261.0,123.0,70.0,82.0,0.03145
3146,257.0,127.0,345.0,60.0,261.0,123.0,71.0,88.0,0.03146
3147,257.0,127.0,345.0,62.0,261.0,123.0,71.0,93.0,0.03147
3148,257.0,127.0,345.0,59.0,261.0,123.0,70.0,92.0,0.03148
3149,257.0,127.0,345.0,59.0,261.0,123.0,70.0,91.0,0.03149
3150,257.0,127.0,345.0,60.0,261.0,123.0,70.0,95.0,0.0315
3151,257.0,127.0,345.0,59.0,261.0,123.0,71.0,88.0,0.03151
3152,257.0,127.0,345.0,60.0,261.0,123.0,71.0,94.0,0.03152
3153,257.0,127.0,345.0,55.0,261.0,123.0,70.0,92.0,0.03153
3154,257.0,127.0,345.0,56.0,261.0,123.0,71.0,90.0,0.03154
3155,257.0,127.0,345.0,67.0,261.0,123.0,70.0,92.0,0.03155
3156,257.0,127.0,345.0,55.0,261.0,123.0,71.0,94.0,0.03156
3157,257.0,127.0,345.0,67.0,261.0,123.0,70.0,93.0,0.03157
3158,257.0,127.0,345.0,53.0,261.0,123.0,70.0,93.0,0.03158
3159,257.0,127.0,345.0,71.0,261.0,123.0,70.0,94.0,0.03159
3160,257.0,127.0,345.0,54.0,261.0,123.0,71.0,91.0,0.0316
3161,257.0,127.0,345.0,39.0,261.0,123.0,70.0,87.0,0.03161
3162,257.0,127.0,345.0,42.0,261.0,123.0,70.0,86.0,0.03162
3163,257.0,127.0,345.0,55.0,262.0,122.0,70.0,87.0,0.03163
3164,257.0,127.0,345.0,41.0,262.0,122.0,70.0,90.0,0.03164
3165,257.0,127.0,345.0,55.0,262.0,122.0,70.0,73.0,0.03165
3166,257.0,127.0,345.0,53.0,262.0,122.0,70.0,91.0,0.03166
3167,257.0,127.0,345.0,39.0,262.0,122.0,70.0,90.0,0.03167
3168,257.0,127.0,345.0,54.0,262.0,122.0,70.0,71.0,0.03168
3169,257.0,127.0,345.0,54.0,262.0,122.0,70.0,69.0,0.03169
3170,257.0,127.0,345.0,52.0,262.0,122.0,70.0,88.0,0.0317
3171,257.0,127.0,345.0,49.0,262.0,122.0,70.0,96.0,0.03171
3172,257.0,127.0,345.0,56.0,262.0,122.0,70.0,67.0,0.03172
3173,257.0,127.0,345.0,37.0,262.0,122.0,70.0,77.0,0.03173
3174,257.0,127.0,345.0,66.0,262.0,122.0,70.0,57.0,0.03174
3175,257.0,127.0,345.0,52.0,262.0,122.0,70.0,76.0,0.03175
3176,257.0,127.0,345.0,54.0,262.0,122.0,70.0,82.0,0.03176
3177,257.0,127.0,345.0,69.0,262.0,122.0,70.0,87.0,0.03177
3178,257.0,127.0,345.0,53.0,262.0,122.0,70.0,73.0,0.03178
3179,257.0,127.0,345.0,52.0,262.0,122.0,70.0,76.0,0.03179
3180,257.0,127.0,345.0,58.0,262.0,122.0,70.0,73.0,0.0318
3181,257.0,127.0,345.0,51.0,262.0,122.0,70.0,70.0,0.03181
3182,257.0,127.0,345.0,52.0,262.0,122.0,70.0,78.0,0.03182
3183,257.0,127.0,345.0,55.0,262.0,122.0,70.0,60.0,0.03183
3184,257.0,127.0,345.0,54.0,262.0,122.0,70.0,73.0,0.03184
3185,258.0,126.0,345.0,57.0,262.0,122.0,70.0,62.0,0.03185
3186,258.0,126.0,345.0,56.0,262.0,122.0,70.0,73.0,0.03186
3187,258.0,126.0,345.0,52.0,262.0,122.0,70.0,73.0,0.03187
3188,258.0,126.0,345.0,54.0,262.0,122.0,70.0,54.0,0.03188
3189,258.0,126.0,345.0,52.0,262.0,122.0,70.0,76.0,0.03189
3190,258.0,126.0,345.0,54.0,262.0,122.0,70.0,58.0,0.0319
3191,258.0,126.0,345.0,53.0,262.0,122.0,70.0,61.0,0.03191
3192,258.0,126.0,345.0,50.0,262.0,122.0,70.0,70.0,0.03192
3193,258.0,126.0,345.0,53.0,262.0,122.0,70.0,56.0,0.03193
3194,258.0,126.0,345.0,59.0,263.0,121.0,70.0,73.0,0.03194
3195,258.0,126.0,345.0,51.0,262.0,122.0,70.0,47.0,0.03195
3196,258.0,126.0,345.0,50.0,262.0,122.0,70.0,55.0,0.03196
3197,258.0,126.0,345.0,50.0,263.0,121.0,70.0,44.0,0.03197
3198,258.0,126.0,345.0,46.0,262.0,122.0,70.0,73.0,0.03198
3199,258.0,126.0,345.0,48.0,263.0,121.0,70.0,59.0,0.03199
3200,258.0,126.0,345.0,51.0,263.0,121.0,70.0,75.0,0.032
3201,258.0,126.0,345.0,50.0,263.0,121.0,70.0,64.0,0.03201
3202,258.0,126.0,345.0,33.0,263.0,121.0,70.0,76.0,0.03202
3203,258.0,126.0,345.0,50.0,263.0,121.0,70.0,59.0,0.03203
3204,258.0,126.0,345.0,50.0,263.0,121.0,70.0,71.0,0.03204
3205,258.0,126.0,345.0,51.0,263.0,121.0,70.0,58.0,0.03205
3206,258.0,126.0,345.0,46.0,263.0,121.0,70.0,63.0,0.03206
3207,258.0,126.0,345.0,48.0,263.0,121.0,70.0,64.0,0.03207
3208,258.0,126.0,345.0,53.0,263.0,121.0,70.0,62.0,0.03208
3209,258.0,126.0,345.0,48.0,263.0,121.0,70.0,64.0,0.03209
3210,258.0,126.0,345.0,46.0,263.0,121.0,70.0,72.0,0.0321
3211,258.0,126.0,345.0,47.0,263.0,121.0,70.0,59.0,0.03211
3212,258.0,126.0,345.0,46.0,263.0,121.0,70.0,56.0,0.03212
3213,258.0,126.0,345.0,32.0,263.0,121.0,70.0,43.0,0.03213
3214,258.0,126.0,345.0,31.0,263.0,121.0,69.0,38.0,0.03214
3215,258.0,126.0,345.0,30.0,263.0,121.0,70.0,56.0,0.03215
3216,258.0,126.0,345.0,61.0,263.0,121.0,70.0,74.0,0.03216
3217,258.0,126.0,345.0,61.0,263.0,121.0,69.0,41.0,0.03217
3218,258.0,126.0,345.0,60.0,263.0,121.0,70.0,57.0,0.03218
3219,258.0,126.0,345.0,63.0,263.0,121.0,70.0,44.0,0.03219
3220,258.0,126.0,345.0,47.0,263.0,121.0,70.0,72.0,0.0322
3221,258.0,126.0,345.0,47.0,263.0,121.0,69.0,75.0,0.03221
3222,258.0,126.0,345.0,46.0,263.0,121.0,70.0,72.0,0.03222
3223,258.0,126.0,345.0,46.0,263.0,121.0,69.0,71.0,0.03223
3224,258.0,126.0,345.0,46.0,263.0,121.0,69.0,73.0,0.03224
3225,258.0,126.0,345.0,45.0,263.0,121.0,70.0,74.0,0.03225
3226,259.0,125.0,345.0,45.0,263.0,121.0,69.0,74.0,0.03226
3227,259.0,125.0,345.0,60.0,263.0,121.0,69.0,74.0,0.03227
3228,259.0,125.0,345.0,50.0,263.0,121.0,69.0,78.0,0.03228
3229,259.0,125.0,345.0,43.0,263.0,121.0,70.0,75.0,0.03229
3230,259.0,125.0,345.0,46.0,263.0,121.0,70.0,79.0,0.0323
3231,259.0,125.0,345.0,45.0,263.0,121.0,69.0,77.0,0.03231
3232,259.0,125.0,345.0,65.0,263.0,121.0,69.0,73.0,0.03232
3233,259.0,125.0,345.0,30.0,263.0,121.0,69.0,72.0,0.03233
3234,259.0,125.0,345.0,61.0,264.0,120.0,70.0,78.0,0.03234
3235,259.0,125.0,345.0,41.0,263.0,121.0,69.0,74.0,0.03235
3236,259.0,125.0,345.0,48.0,264.0,120.0,69.0,70.0,0.03236
3237,259.0,125.0,345.0,45.0,263.0,121.0,69.0,70.0,0.03237
3238,259.0,125.0,345.0,48.0,264.0,120.0,69.0,73.0,0.03238
3239,259.0,125.0,345.0,49.0,263.0,121.0,69.0,74.0,0.03239
3240,259.0,125.0,345.0,48.0,264.0,120.0,69.0,78.0,0.0324
3241,259.0,125.0,345.0,47.0,264.0,120.0,69.0,59.0,0.03241
3242,259.0,125.0,345.0,49.0,263.0,121.0,69.0,69.0,0.03242
3243,259.0,125.0,345.0,46.0,264.0,120.0,69.0,68.0,0.03243
3244,259.0,125.0,345.0,45.0,264.0,120.0,69.0,60.0,0.03244
3245,259.0,125.0,345.0,49.0,263.0,121.0,69.0,60.0,0.03245
3246,259.0,125.0,345.0,50.0,264.0,120.0,69.0,62.0,0.03246
3247,259.0,125.0,345.0,46.0,264.0,120.0,70.0,70.0,0.03247
3248,259.0,125.0,345.0,49.0,264.0,120.0,69.0,57.0,0.03248
3249,259.0,125.0,345.0,49.0,264.0,120.0,69.0,36.0,0.03249
3250,259.0,125.0,345.0,47.0,264.0,120.0,69.0,53.0,0.0325
3251,259.0,125.0,345.0,43.0,264.0,120.0,69.0,54.0,0.03251
3252,259.0,125.0,345.0,49.0,264.0,120.0,69.0,52.0,0.03252
3253,259.0,125.0,345.0,43.0,264.0,120.0,69.0,52.0,0.03253
3254,259.0,125.0,345.0,46.0,264.0,120.0,70.0,54.0,0.03254
3255,259.0,125.0,345.0,57.0,264.0,120.0,69.0,66.0,0.03255
3256,259.0,125.0,345.0,57.0,264.0,120.0,69.0,53.0,0.03256
3257,259.0,125.0,345.0,61.0,264.0,120.0,69.0,55.0,0.03257
3258,259.0,125.0,345.0,54.0,264.0,120.0,69.0,53.0,0.03258
3259,259.0,125.0,345.0,55.0,264.0,120.0,69.0,32.0,0.03259
3260,259.0,125.0,345.0,55.0,264.0,120.0,69.0,51.0,0.0326
3261,259.0,125.0,345.0,41.0,264.0,120.0,69.0,39.0,0.03261
3262,259.0,125.0,345.0,42.0,264.0,120.0,69.0,38.0,0.03262
3263,259.0,125.0,345.0,43.0,264.0,120.0,69.0,36.0,0.03263
3264,259.0,125.0,345.0,42.0,264.0,120.0,69.0,52.0,0.03264
3265,259.0,125.0,345.0,45.0,264.0,120.0,69.0,34.0,0.03265
3266,259.0,125.0,345.0,41.0,264.0,120.0,69.0,53.0,0.03266
3267,260.0,124.0,345.0,42.0,264.0,120.0,69.0,55.0,0.03267
3268,260.0,124.0,345.0,41.0,264.0,120.0,69.0,48.0,0.03268
3269,260.0,124.0,345.0,41.0,264.0,120.0,69.0,46.0,0.03269
3270,260.0,124.0,345.0,43.0,264.0,120.0,69.0,51.0,0.0327
3271,260.0,124.0,345.0,52.0,264.0,120.0,69.0,52.0,0.03271
3272,260.0,124.0,345.0,36.0,264.0,120.0,69.0,36.0,0.03272
3273,260.0,124.0,345.0,42.0,264.0,120.0,69.0,38.0,0.03273
3274,260.0,124.0,345.0,41.0,265.0,119.0,69.0,39.0,0.03274
3275,260.0,124.0,345.0,57.0,264.0,120.0,69.0,65.0,0.03275
3276,260.0,124.0,345.0,38.0,264.0,120.0,69.0,42.0,0.03276
3277,260.0,124.0,345.0,41.0,265.0,119.0,69.0,67.0,0.03277
3278,260.0,124.0,345.0,42.0,265.0,119.0,69.0,42.0,0.03278
3279,260.0,124.0,345.0,45.0,265.0,119.0,69.0,36.0,0.03279
3280,260.0,124.0,345.0,37.0,265.0,119.0,69.0,64.0,0.0328
3281,260.0,124.0,345.0,41.0,265.0,119.0,69.0,64.0,0.03281
3282,260.0,124.0,345.0,43.0,265.0,119.0,69.0,53.0,0.03282
3283,260.0,124.0,345.0,41.0,265.0,119.0,69.0,51.0,0.03283
3284,260.0,124.0,345.0,46.0,265.0,119.0,69.0,46.0,0.03284
3285,260.0,124.0,345.0,44.0,265.0,119.0,69.0,56.0,0.03285
3286,260.0,124.0,345.0,40.0,265.0,119.0,69.0,50.0,0.03286
3287,260.0,124.0,345.0,43.0,265.0,119.0,69.0,56.0,0.03287
3288,260.0,124.0,345.0,45.0,265.0,119.0,69.0,39.0,0.03288
3289,260.0,124.0,345.0,42.0,265.0,119.0,69.0,49.0,0.03289
3290,260.0,124.0,345.0,45.0,265.0,119.0,69.0,50.0,0.0329
3291,260.0,124.0,345.0,44.0,265.0,119.0,69.0,37.0,0.03291
3292,260.0,124.0,345.0,41.0,265.0,119.0,69.0,40.0,0.03292
3293,260.0,124.0,345.0,41.0,265.0,119.0,69.0,35.0,0.03293
3294,260.0,124.0,345.0,40.0,265.0,119.0,69.0,37.0,0.03294
3295,260.0,124.0,345.0,44.0,265.0,119.0,69.0,36.0,0.03295
3296,260.0,124.0,345.0,43.0,265.0,119.0,69.0,36.0,0.03296
3297,260.0,124.0,345.0,38.0,265.0,119.0,69.0,49.0,0.03297
3298,260.0,124.0,345.0,37.0,265.0,119.0,68.0,36.0,0.03298
3299,260.0,124.0,345.0,37.0,265.0,119.0,68.0,34.0,0.03299
3300,260.0,124.0,345.0,37.0,265.0,119.0,68.0,50.0,0.033
3301,260.0,124.0,345.0,49.0,265.0,119.0,69.0,50.0,0.03301
3302,260.0,124.0,345.0,34.0,265.0,119.0,68.0,64.0,0.03302
3303,260.0,124.0,345.0,36.0,265.0,119.0,68.0,64.0,0.03303
3304,260.0,124.0,345.0,48.0,265.0,119.0,68.0,65.0,0.03304
3305,260.0,124.0,345.0,51.0,265.0,119.0,68.0,63.0,0.03305
3306,260.0,124.0,345.0,47.0,265.0,119.0,68.0,62.0,0.03306
3307,261.0,123.0,345.0,31.0,265.0,119.0,68.0,59.0,0.03307
3308,260.0,124.0,345.0,36.0,265.0,119.0,68.0,62.0,0.03308
3309,260.0,124.0,345.0,34.0,265.0,119.0,68.0,64.0,0.03309
3310,260.0,124.0,345.0,44.0,265.0,119.0,68.0,50.0,0.0331
3311,261.0,123.0,345.0,31.0,266.0,118.0,68.0,62.0,0.03311
3312,261.0,123.0,345.0,35.0,265.0,119.0,68.0,62.0,0.03312
3313,261.0,123.0,345.0,20.0,265.0,119.0,68.0,60.0,0.03313
3314,261.0,123.0,345.0,54.0,265.0,119.0,68.0,70.0,0.03314
3315,261.0,123.0,345.0,34.0,265.0,119.0,68.0,66.0,0.03315
3316,261.0,123.0,345.0,48.0,266.0,118.0,68.0,59.0,0.03316
3317,261.0,123.0,345.0,49.0,265.0,119.0,69.0,57.0,0.03317
3318,261.0,123.0,345.0,40.0,265.0,119.0,68.0,49.0,0.03318
3319,261.0,123.0,345.0,55.0,266.0,118.0,68.0,48.0,0.03319
3320,261.0,123.0,345.0,38.0,266.0,118.0,68.0,53.0,0.0332
3321,261.0,123.0,345.0,40.0,266.0,118.0,68.0,47.0,0.03321
3322,261.0,123.0,345.0,36.0,266.0,118.0,68.0,48.0,0.03322
3323,261.0,123.0,345.0,17.0,266.0,118.0,68.0,46.0,0.03323
3324,261.0,123.0,345.0,39.0,266.0,118.0,68.0,36.0,0.03324
3325,261.0,123.0,345.0,39.0,266.0,118.0,68.0,48.0,0.03325
3326,261.0,123.0,345.0,43.0,266.0,118.0,68.0,33.0,0.03326
3327,261.0,123.0,345.0,42.0,266.0,118.0,68.0,32.0,0.03327
3328,261.0,123.0,345.0,43.0,266.0,118.0,68.0,47.0,0.03328
3329,261.0,123.0,345.0,39.0,266.0,118.0,68.0,30.0,0.03329
3330,261.0,123.0,345.0,41.0,266.0,118.0,68.0,32.0,0.0333
3331,261.0,123.0,345.0,43.0,266.0,118.0,68.0,44.0,0.03331
3332,261.0,123.0,345.0,37.0,266.0,118.0,68.0,31.0,0.03332
3333,261.0,123.0,345.0,40.0,266.0,118.0,68.0,16.0,0.03333
3334,261.0,123.0,345.0,39.0,266.0,118.0,68.0,31.0,0.03334
3335,261.0,123.0,345.0,41.0,266.0,118.0,68.0,17.0,0.03335
3336,261.0,123.0,345.0,24.0,266.0,118.0,68.0,31.0,0.03336
3337,261.0,123.0,345.0,39.0,266.0,118.0,68.0,44.0,0.03337
3338,261.0,123.0,345.0,40.0,266.0,118.0,68.0,31.0,0.03338
3339,261.0,123.0,345.0,38.0,266.0,118.0,68.0,33.0,0.03339
3340,261.0,123.0,345.0,39.0,266.0,118.0,68.0,19.0,0.0334
3341,261.0,123.0,345.0,38.0,266.0,118.0,68.0,35.0,0.03341
3342,261.0,123.0,345.0,34.0,266.0,118.0,68.0,31.0,0.03342
3343,261.0,123.0,345.0,18.0,266.0,118.0,68.0,18.0,0.03343
3344,261.0,123.0,345.0,32.0,266.0,118.0,68.0,44.0,0.03344
3345,261.0,123.0,345.0,48.0,266.0,118.0,68.0,44.0,0.03345
3346,261.0,123.0,345.0,50.0,266.0,118.0,68.0,32.0,0.03346
3347,261.0,123.0,345.0,30.0,266.0,118.0,68.0,34.0,0.03347
3348,261.0,123.0,345.0,31.0,267.0,117.0,68.0,35.0,0.03348
3349,262.0,122.0,345.0,14.0,266.0,118.0,68.0,46.0,0.03349
3350,261.0,123.0,345.0,29.0,266.0,118.0,68.0,46.0,0.0335
3351,262.0,122.0,345.0,35.0,266.0,118.0,68.0,31.0,0.03351
3352,262.0,122.0,345.0,30.0,266.0,118.0,68.0,32.0,0.03352
3353,262.0,122.0,345.0,46.0,266.0,118.0,68.0,59.0,0.03353
3354,262.0,122.0,345.0,33.0,266.0,118.0,68.0,35.0,0.03354
3355,262.0,122.0,345.0,16.0,266.0,118.0,68.0,36.0,0.03355
3356,262.0,122.0,345.0,18.0,267.0,117.0,68.0,33.0,0.03356
3357,262.0,122.0,345.0,33.0,266.0,118.0,68.0,36.0,0.03357
3358,262.0,122.0,346.0,35.0,267.0,117.0,68.0,48.0,0.03358
3359,262.0,122.0,345.0,35.0,267.0,117.0,68.0,31.0,0.03359
3360,262.0,122.0,345.0,35.0,267.0,117.0,68.0,49.0,0.0336
3361,262.0,122.0,345.0,16.0,267.0,117.0,68.0,46.0,0.03361
3362,262.0,122.0,345.0,38.0,267.0,117.0,68.0,47.0,0.03362
3363,262.0,122.0,345.0,20.0,267.0,117.0,68.0,44.0,0.03363
3364,262.0,122.0,345.0,33.0,267.0,117.0,68.0,47.0,0.03364
3365,262.0,122.0,345.0,18.0,267.0,117.0,68.0,33.0,0.03365
3366,262.0,122.0,345.0,36.0,267.0,117.0,68.0,46.0,0.03366
3367,262.0,122.0,345.0,38.0,267.0,117.0,68.0,46.0,0.03367
3368,262.0,122.0,345.0,40.0,267.0,117.0,68.0,36.0,0.03368
3369,262.0,122.0,345.0,38.0,267.0,117.0,68.0,34.0,0.03369
3370,262.0,122.0,345.0,38.0,267.0,117.0,67.0,28.0,0.0337
3371,262.0,122.0,345.0,21.0,267.0,117.0,67.0,27.0,0.03371
3372,262.0,122.0,345.0,37.0,267.0,117.0,67.0,44.0,0.03372
3373,262.0,122.0,345.0,38.0,267.0,117.0,67.0,34.0,0.03373
3374,262.0,122.0,345.0,37.0,267.0,117.0,68.0,33.0,0.03374
3375,262.0,122.0,345.0,35.0,267.0,117.0,68.0,31.0,0.03375
3376,262.0,122.0,345.0,36.0,267.0,117.0,68.0,29.0,0.03376
3377,262.0,122.0,345.0,40.0,267.0,117.0,68.0,27.0,0.03377
3378,262.0,122.0,346.0,33.0,267.0,117.0,67.0,28.0,0.03378
3379,262.0,122.0,345.0,38.0,267.0,117.0,67.0,31.0,0.03379
3380,262.0,122.0,345.0,37.0,267.0,117.0,67.0,32.0,0.0338
3381,262.0,122.0,346.0,31.0,267.0,117.0,67.0,30.0,0.03381
3382,262.0,122.0,345.0,40.0,267.0,117.0,67.0,46.0,0.03382
3383,262.0,122.0,346.0,31.0,267.0,117.0,67.0,14.0,0.03383
3384,262.0,122.0,345.0,17.0,267.0,117.0,67.0,28.0,0.03384
3385,262.0,122.0,346.0,34.0,267.0,117.0,67.0,17.0,0.03385
3386,262.0,122.0,345.0,16.0,267.0,117.0,67.0,28.0,0.03386
3387,262.0,122.0,345.0,30.0,267.0,117.0,67.0,31.0,0.03387
3388,262.0,122.0,345.0,15.0,267.0,117.0,67.0,31.0,0.03388
3389,262.0,122.0,345.0,15.0,267.0,117.0,67.0,26.0,0.03389
3390,262.0,122.0,345.0,14.0,267.0,117.0,67.0,15.0,0.0339
