,Frame,X,Y,Z
3470,1735,0.020402062,-0.027056001,0.58566617
3472,1736,0.020402062,-0.027056001,0.58566617
3474,1737,0.020402062,-0.027056001,0.58566617
3476,1738,0.020402062,-0.027056001,0.58566617
3478,1739,0.020402062,-0.027056001,0.58566617
3480,1740,0.020402062,-0.027056001,0.58566617
3482,1741,0.020402062,-0.027056001,0.58566617
3484,1742,0.020402062,-0.027056001,0.58566617
3486,1743,0.020402062,-0.027056001,0.58566617
3488,1744,0.020402062,-0.027056001,0.58566617
3490,1745,0.020402062,-0.027056001,0.58566617
3492,1746,0.020402062,-0.027056001,0.58566617
3494,1747,0.020402062,-0.027056001,0.58566617
3496,1748,0.020403979,-0.027203402,0.58566686
3498,1749,0.020403979,-0.027203402,0.58566686
3500,1750,0.020402015,-0.02735888,0.58566192
3502,1751,0.020402015,-0.02735888,0.58566192
3504,1752,0.020402015,-0.02735888,0.58566192
3506,1753,0.020402015,-0.02735888,0.58566192
3508,1754,0.020402015,-0.02735888,0.58566192
3510,1755,0.020402015,-0.02735888,0.58566192
3512,1756,0.020402015,-0.02735888,0.58566192
3514,1757,0.020402015,-0.02735888,0.58566192
3516,1758,0.020402015,-0.02735888,0.58566192
3518,1759,0.020402015,-0.02735888,0.58566192
3520,1760,0.020402015,-0.02735888,0.58566192
3522,1761,0.020402015,-0.02735888,0.58566192
3524,1762,0.020402015,-0.02735888,0.58566192
3526,1763,0.020402015,-0.02735888,0.58566192
3528,1764,0.020402015,-0.02735888,0.58566192
3530,1765,0.020402015,-0.02735888,0.58566192
3532,1766,0.020402015,-0.02735888,0.58566192
3534,1767,0.020402015,-0.02735888,0.58566192
3536,1768,0.020402015,-0.02735888,0.58566192
3538,1769,0.020402015,-0.02735888,0.58566192
3540,1770,0.020402015,-0.02735888,0.58566192
3542,1771,0.020402015,-0.02735888,0.58566192
3544,1772,0.020402015,-0.02735888,0.58566192
3546,1773,0.020402015,-0.02735888,0.58566192
3548,1774,0.020402015,-0.02735888,0.58566192
3550,1775,0.020402015,-0.02735888,0.58566192
3552,1776,0.020692596,-0.027350565,0.58552268
3554,1777,0.020402015,-0.02735888,0.58566192
3556,1778,0.020402015,-0.02735888,0.58566192
3558,1779,0.020692596,-0.027350565,0.58552268
3560,1780,0.020402015,-0.02735888,0.58566192
3562,1781,0.020400012,-0.027514359,0.585657
3564,1782,0.02069059,-0.027505967,0.58551776
3566,1783,0.020692552,-0.027653331,0.58551843
3568,1784,0.020401974,-0.027661756,0.58565767
3570,1785,0.020692552,-0.027653331,0.58551843
3572,1786,0.020692552,-0.027653331,0.58551843
3574,1787,0.020692552,-0.027653331,0.58551843
3576,1788,0.020692552,-0.027653331,0.58551843
3578,1789,0.020692552,-0.027653331,0.58551843
3580,1790,0.020692552,-0.027653331,0.58551843
3582,1791,0.020692552,-0.027653331,0.58551843
3584,1792,0.020692552,-0.027653331,0.58551843
3586,1793,0.020692552,-0.027653331,0.58551843
3588,1794,0.020692552,-0.027653331,0.58551843
3590,1795,0.020692552,-0.027653331,0.58551843
3592,1796,0.020692552,-0.027653331,0.58551843
3594,1797,0.020692552,-0.027653331,0.58551843
3596,1798,0.020692552,-0.027653331,0.58551843
3598,1799,0.020692552,-0.027653331,0.58551843
3600,1800,0.020692552,-0.027653331,0.58551843
3602,1801,0.020692552,-0.027653331,0.58551843
3604,1802,0.020692552,-0.027653331,0.58551843
3606,1803,0.020692552,-0.027653331,0.58551843
3608,1804,0.020692552,-0.027653331,0.58551843
3610,1805,0.020692552,-0.027653331,0.58551843
3612,1806,0.020692552,-0.027653331,0.58551843
3614,1807,0.020692552,-0.027653331,0.58551843
3616,1808,0.020692552,-0.027653331,0.58551843
3618,1809,0.020692552,-0.027653331,0.58551843
3620,1810,0.020692552,-0.027653331,0.58551843
3622,1811,0.020692552,-0.027653331,0.58551843
3624,1812,0.020692552,-0.027653331,0.58551843
3626,1813,0.020692552,-0.027653331,0.58551843
3628,1814,0.020692552,-0.027653331,0.58551843
3630,1815,0.020692552,-0.027653331,0.58551843
3632,1816,0.020690506,-0.027808729,0.58551348
3634,1817,0.020690506,-0.027808729,0.58551348
3636,1818,0.020692511,-0.027956093,0.58551419
3638,1819,0.020692511,-0.027956093,0.58551419
3640,1820,0.020692511,-0.027956093,0.58551419
3642,1821,0.020692511,-0.027956093,0.58551419
3644,1822,0.020692511,-0.027956093,0.58551419
3646,1823,0.020692511,-0.027956093,0.58551419
3648,1824,0.020692511,-0.027956093,0.58551419
3650,1825,0.020692511,-0.027956093,0.58551419
3652,1826,0.020692511,-0.027956093,0.58551419
3654,1827,0.020692511,-0.027956093,0.58551419
3656,1828,0.020692511,-0.027956093,0.58551419
3658,1829,0.020692511,-0.027956093,0.58551419
3660,1830,0.020692511,-0.027956093,0.58551419
3662,1831,0.020692511,-0.027956093,0.58551419
3664,1832,0.020692511,-0.027956093,0.58551419
3666,1833,0.020692511,-0.027956093,0.58551419
3668,1834,0.020692511,-0.027956093,0.58551419
3670,1835,0.020692511,-0.027956093,0.58551419
3672,1836,0.020692511,-0.027956093,0.58551419
3674,1837,0.020982948,-0.02794756,0.58537502
3676,1838,0.020692511,-0.027956093,0.58551419
3678,1839,0.020982948,-0.02794756,0.58537502
3680,1840,0.020692511,-0.027956093,0.58551419
3682,1841,0.020692511,-0.027956093,0.58551419
3684,1842,0.020982948,-0.02794756,0.58537502
3686,1843,0.020982948,-0.02794756,0.58537502
3688,1844,0.020982948,-0.02794756,0.58537502
3690,1845,0.020982948,-0.02794756,0.58537502
3692,1846,0.020982948,-0.02794756,0.58537502
3694,1847,0.020982948,-0.02794756,0.58537502
3696,1848,0.02098086,-0.028102879,0.58537003
3698,1849,0.02098086,-0.028102879,0.58537003
3700,1850,0.02098086,-0.028102879,0.58537003
3702,1851,0.02098086,-0.028102879,0.58537003
3704,1852,0.02098086,-0.028102879,0.58537003
3706,1853,0.02098086,-0.028102879,0.58537003
3708,1854,0.020970791,-0.028237023,0.58503147
3710,1855,0.020970791,-0.028237023,0.58503147
3712,1856,0.020970791,-0.028237023,0.58503147
3714,1857,0.020970791,-0.028237023,0.58503147
3716,1858,0.020970791,-0.028237023,0.58503147
3718,1859,0.020970791,-0.028237023,0.58503147
3720,1860,0.020970791,-0.028237023,0.58503147
3722,1861,0.020970791,-0.028237023,0.58503147
3724,1862,0.020970791,-0.028237023,0.58503147
3726,1863,0.020970791,-0.028237023,0.58503147
3728,1864,0.020970791,-0.028237023,0.58503147
3730,1865,0.020970791,-0.028237023,0.58503147
3732,1866,0.020970791,-0.028237023,0.58503147
3734,1867,0.020970791,-0.028237023,0.58503147
3736,1868,0.020970791,-0.028237023,0.58503147
3738,1869,0.020970791,-0.028237023,0.58503147
3740,1870,0.020970791,-0.028237023,0.58503147
3742,1871,0.020970791,-0.028237023,0.58503147
3744,1872,0.020970791,-0.028237023,0.58503147
3746,1873,0.020970791,-0.028237023,0.58503147
3748,1874,0.020970791,-0.028237023,0.58503147
3750,1875,0.020970791,-0.028237023,0.58503147
3752,1876,0.020970791,-0.028237023,0.58503147
3754,1877,0.020970791,-0.028237023,0.58503147
3756,1878,0.020970791,-0.028237023,0.58503147
3758,1879,0.020970791,-0.028237023,0.58503147
3760,1880,0.020970791,-0.028237023,0.58503147
3762,1881,0.020970791,-0.028237023,0.58503147
3764,1882,0.020970791,-0.028237023,0.58503147
3766,1883,0.020970791,-0.028237023,0.58503147
3768,1884,0.020968665,-0.028392296,0.58502645
3770,1885,0.020968665,-0.028392296,0.58502645
3772,1886,0.020968665,-0.028392296,0.58502645
3774,1887,0.020968665,-0.028392296,0.58502645
3776,1888,0.020968665,-0.028392296,0.58502645
3778,1889,0.020968665,-0.028392296,0.58502645
3780,1890,0.020970758,-0.028539538,0.58502725
3782,1891,0.020970758,-0.028539538,0.58502725
3784,1892,0.020970758,-0.028539538,0.58502725
3786,1893,0.020970758,-0.028539538,0.58502725
3788,1894,0.020970758,-0.028539538,0.58502725
3790,1895,0.020970758,-0.028539538,0.58502725
3792,1896,0.020970758,-0.028539538,0.58502725
3794,1897,0.020970758,-0.028539538,0.58502725
3796,1898,0.020970758,-0.028539538,0.58502725
3798,1899,0.020970758,-0.028539538,0.58502725
3800,1900,0.020970758,-0.028539538,0.58502725
3802,1901,0.020970758,-0.028539538,0.58502725
3804,1902,0.020970758,-0.028539538,0.58502725
3806,1903,0.020970758,-0.028539538,0.58502725
3808,1904,0.020970758,-0.028539538,0.58502725
3810,1905,0.021260888,-0.028530802,0.58488839
3812,1906,0.021260888,-0.028530802,0.58488839
3814,1907,0.021260888,-0.028530802,0.58488839
3816,1908,0.021260888,-0.028530802,0.58488839
3818,1909,0.021260888,-0.028530802,0.58488839
3820,1910,0.021260888,-0.028530802,0.58488839
3822,1911,0.021260888,-0.028530802,0.58488839
3824,1912,0.021260888,-0.028530802,0.58488839
3826,1913,0.021260888,-0.028530802,0.58488839
3828,1914,0.021260888,-0.028530802,0.58488839
3830,1915,0.021260888,-0.028530802,0.58488839
3832,1916,0.021260888,-0.028530802,0.58488839
3834,1917,0.021260888,-0.028530802,0.58488839
3836,1918,0.021260888,-0.028530802,0.58488839
3838,1919,0.02125872,-0.028685995,0.58488334
3840,1920,0.02125872,-0.028685995,0.58488334
3842,1921,0.02125872,-0.028685995,0.58488334
3844,1922,0.02125872,-0.028685995,0.58488334
3846,1923,0.02125872,-0.028685995,0.58488334
3848,1924,0.02125872,-0.028685995,0.58488334
3850,1925,0.02125872,-0.028685995,0.58488334
3852,1926,0.021260857,-0.028833204,0.58488417
3854,1927,0.021260857,-0.028833204,0.58488417
3856,1928,0.021260857,-0.028833204,0.58488417
3858,1929,0.021260857,-0.028833204,0.58488417
3860,1930,0.021260857,-0.028833204,0.58488417
3862,1931,0.021260857,-0.028833204,0.58488417
3864,1932,0.021260857,-0.028833204,0.58488417
3866,1933,0.021260857,-0.028833204,0.58488417
3868,1934,0.021260857,-0.028833204,0.58488417
3870,1935,0.021260857,-0.028833204,0.58488417
3872,1936,0.021260857,-0.028833204,0.58488417
3874,1937,0.021260857,-0.028833204,0.58488417
3876,1938,0.021260857,-0.028833204,0.58488417
3878,1939,0.021260857,-0.028833204,0.58488417
3880,1940,0.021260857,-0.028833204,0.58488417
3882,1941,0.021260857,-0.028833204,0.58488417
3884,1942,0.021260857,-0.028833204,0.58488417
3886,1943,0.021260857,-0.028833204,0.58488417
3888,1944,0.021260857,-0.028833204,0.58488417
3890,1945,0.021260857,-0.028833204,0.58488417
3892,1946,0.021260857,-0.028833204,0.58488417
3894,1947,0.021260857,-0.028833204,0.58488417
3896,1948,0.021260857,-0.028833204,0.58488417
3898,1949,0.021258649,-0.028988393,0.58487908
3900,1950,0.021260857,-0.028833204,0.58488417
3902,1951,0.021260857,-0.028833204,0.58488417
3904,1952,0.021258649,-0.028988393,0.58487908
3906,1953,0.021258649,-0.028988393,0.58487908
3908,1954,0.021258649,-0.028988393,0.58487908
3910,1955,0.021258649,-0.028988393,0.58487908
3912,1956,0.021258649,-0.028988393,0.58487908
3914,1957,0.021258649,-0.028988393,0.58487908
3916,1958,0.021258649,-0.028988393,0.58487908
3918,1959,0.021258649,-0.028988393,0.58487908
3920,1960,0.021258649,-0.028988393,0.58487908
3922,1961,0.021258649,-0.028988393,0.58487908
3924,1962,0.021258649,-0.028988393,0.58487908
3926,1963,0.02126083,-0.029135601,0.58487996
3928,1964,0.02126083,-0.029135601,0.58487996
3930,1965,0.02126083,-0.029135601,0.58487996
3932,1966,0.021550816,-0.029126649,0.58474117
3934,1967,0.02126083,-0.029135601,0.58487996
3936,1968,0.02126083,-0.029135601,0.58487996
3938,1969,0.02126083,-0.029135601,0.58487996
3940,1970,0.02126083,-0.029135601,0.58487996
3942,1971,0.02126083,-0.029135601,0.58487996
3944,1972,0.021550816,-0.029126649,0.58474117
3946,1973,0.021550816,-0.029126649,0.58474117
3948,1974,0.021550816,-0.029126649,0.58474117
3950,1975,0.021550816,-0.029126649,0.58474117
3952,1976,0.021550816,-0.029126649,0.58474117
3954,1977,0.021550816,-0.029126649,0.58474117
3956,1978,0.021550816,-0.029126649,0.58474117
3958,1979,0.021550816,-0.029126649,0.58474117
3960,1980,0.021550816,-0.029126649,0.58474117
3962,1981,0.021550816,-0.029126649,0.58474117
3964,1982,0.021550816,-0.029126649,0.58474117
3966,1983,0.021550816,-0.029126649,0.58474117
3968,1984,0.021550816,-0.029126649,0.58474117
3970,1985,0.021550816,-0.029126649,0.58474117
3972,1986,0.021550816,-0.029126649,0.58474117
3974,1987,0.021550816,-0.029126649,0.58474117
3976,1988,0.021550816,-0.029126649,0.58474117
3978,1989,0.021550816,-0.029126649,0.58474117
3980,1990,0.021548566,-0.029281759,0.58473605
3982,1991,0.021548566,-0.029281759,0.58473605
3984,1992,0.021548566,-0.029281759,0.58473605
3986,1993,0.021548566,-0.029281759,0.58473605
3988,1994,0.021548566,-0.029281759,0.58473605
3990,1995,0.021548566,-0.029281759,0.58473605
3992,1996,0.021548566,-0.029281759,0.58473605
3994,1997,0.021548566,-0.029281759,0.58473605
3996,1998,0.021548566,-0.029281759,0.58473605
3998,1999,0.021548566,-0.029281759,0.58473605
4000,2000,0.021550791,-0.029428933,0.58473696
4002,2001,0.021550791,-0.029428933,0.58473696
4004,2002,0.021550791,-0.029428933,0.58473696
4006,2003,0.021550791,-0.029428933,0.58473696
4008,2004,0.021550791,-0.029428933,0.58473696
4010,2005,0.021550791,-0.029428933,0.58473696
4012,2006,0.021550791,-0.029428933,0.58473696
4014,2007,0.021550791,-0.029428933,0.58473696
4016,2008,0.021550791,-0.029428933,0.58473696
4018,2009,0.021550791,-0.029428933,0.58473696
4020,2010,0.021550791,-0.029428933,0.58473696
4022,2011,0.021550791,-0.029428933,0.58473696
4024,2012,0.021550791,-0.029428933,0.58473696
4026,2013,0.021550791,-0.029428933,0.58473696
4028,2014,0.021550791,-0.029428933,0.58473696
4030,2015,0.021550791,-0.029428933,0.58473696
4032,2016,0.021550791,-0.029428933,0.58473696
4034,2017,0.021550791,-0.029428933,0.58473696
4036,2018,0.021550791,-0.029428933,0.58473696
4038,2019,0.021550791,-0.029428933,0.58473696
4040,2020,0.021550791,-0.029428933,0.58473696
4042,2021,0.021550791,-0.029428933,0.58473696
4044,2022,0.021550791,-0.029428933,0.58473696
4046,2023,0.021548501,-0.02958404,0.5847318
4048,2024,0.021550791,-0.029428933,0.58473696
4050,2025,0.021548501,-0.02958404,0.5847318
4052,2026,0.021548501,-0.02958404,0.5847318
4054,2027,0.021548501,-0.02958404,0.5847318
4056,2028,0.021548501,-0.02958404,0.5847318
4058,2029,0.021548501,-0.02958404,0.5847318
4060,2030,0.021548501,-0.02958404,0.5847318
4062,2031,0.021548501,-0.02958404,0.5847318
4064,2032,0.021548501,-0.02958404,0.5847318
4066,2033,0.021548501,-0.02958404,0.5847318
4068,2034,0.021838343,-0.029574904,0.58459309
4070,2035,0.021838343,-0.029574904,0.58459309
4072,2036,0.021548501,-0.02958404,0.5847318
4074,2037,0.021838343,-0.029574904,0.58459309
4076,2038,0.021840612,-0.029722046,0.58459404
4078,2039,0.021840612,-0.029722046,0.58459404
4080,2040,0.021840612,-0.029722046,0.58459404
4082,2041,0.021840612,-0.029722046,0.58459404
4084,2042,0.021840612,-0.029722046,0.58459404
4086,2043,0.021840612,-0.029722046,0.58459404
4088,2044,0.021840612,-0.029722046,0.58459404
4090,2045,0.021840612,-0.029722046,0.58459404
4092,2046,0.021840612,-0.029722046,0.58459404
4094,2047,0.021840612,-0.029722046,0.58459404
4096,2048,0.021840612,-0.029722046,0.58459404
4098,2049,0.021840612,-0.029722046,0.58459404
4100,2050,0.021840612,-0.029722046,0.58459404
4102,2051,0.021840612,-0.029722046,0.58459404
4104,2052,0.021840612,-0.029722046,0.58459404
4106,2053,0.021840612,-0.029722046,0.58459404
4108,2054,0.021840612,-0.029722046,0.58459404
4110,2055,0.021840612,-0.029722046,0.58459404
4112,2056,0.021828023,-0.029708256,0.58425569
4114,2057,0.021840612,-0.029722046,0.58459404
4116,2058,0.021840612,-0.029722046,0.58459404
4118,2059,0.021828023,-0.029708256,0.58425569
4120,2060,0.021840612,-0.029722046,0.58459404
4122,2061,0.021840612,-0.029722046,0.58459404
4124,2062,0.021825693,-0.02986324,0.5842505
4126,2063,0.021825693,-0.02986324,0.5842505
4128,2064,0.021828023,-0.029708256,0.58425569
4130,2065,0.021825693,-0.02986324,0.5842505
4132,2066,0.021825693,-0.02986324,0.5842505
4134,2067,0.021825693,-0.02986324,0.5842505
4136,2068,0.021825693,-0.02986324,0.5842505
4138,2069,0.021825693,-0.02986324,0.5842505
4140,2070,0.021825693,-0.02986324,0.5842505
4142,2071,0.021825693,-0.02986324,0.5842505
4144,2072,0.021825693,-0.02986324,0.5842505
4146,2073,0.021825693,-0.02986324,0.5842505
4148,2074,0.021825693,-0.02986324,0.5842505
4150,2075,0.021828005,-0.030010294,0.5842515
4152,2076,0.021825693,-0.02986324,0.5842505
4154,2077,0.021825693,-0.02986324,0.5842505
4156,2078,0.021828005,-0.030010294,0.5842515
4158,2079,0.021828005,-0.030010294,0.5842515
4160,2080,0.021828005,-0.030010294,0.5842515
4162,2081,0.021828005,-0.030010294,0.5842515
4164,2082,0.021828005,-0.030010294,0.5842515
4166,2083,0.021828005,-0.030010294,0.5842515
4168,2084,0.021828005,-0.030010294,0.5842515
4170,2085,0.021828005,-0.030010294,0.5842515
4172,2086,0.021828005,-0.030010294,0.5842515
4174,2087,0.021828005,-0.030010294,0.5842515
4176,2088,0.021828005,-0.030010294,0.5842515
4178,2089,0.021828005,-0.030010294,0.5842515
4180,2090,0.021828005,-0.030010294,0.5842515
4182,2091,0.021828005,-0.030010294,0.5842515
4184,2092,0.021828005,-0.030010294,0.5842515
4186,2093,0.021828005,-0.030010294,0.5842515
4188,2094,0.021828005,-0.030010294,0.5842515
4190,2095,0.021828005,-0.030010294,0.5842515
4192,2096,0.021828005,-0.030010294,0.5842515
4194,2097,0.021825635,-0.030165275,0.58424627
4196,2098,0.021828005,-0.030010294,0.5842515
4198,2099,0.021825635,-0.030165275,0.58424627
4200,2100,0.021825635,-0.030165275,0.58424627
4202,2101,0.021825635,-0.030165275,0.58424627
4204,2102,0.022115172,-0.030155937,0.58410788
4206,2103,0.021825635,-0.030165275,0.58424627
4208,2104,0.022115172,-0.030155937,0.58410788
4210,2105,0.021825635,-0.030165275,0.58424627
4212,2106,0.021825635,-0.030165275,0.58424627
4214,2107,0.022115172,-0.030155937,0.58410788
4216,2108,0.022115172,-0.030155937,0.58410788
4218,2109,0.022115172,-0.030155937,0.58410788
4220,2110,0.022115172,-0.030155937,0.58410788
4222,2111,0.022115172,-0.030155937,0.58410788
4224,2112,0.022115172,-0.030155937,0.58410788
4226,2113,0.022115172,-0.030155937,0.58410788
4228,2114,0.022115172,-0.030155937,0.58410788
4230,2115,0.022115172,-0.030155937,0.58410788
4232,2116,0.022117529,-0.030302957,0.58410891
4234,2117,0.022117529,-0.030302957,0.58410891
4236,2118,0.022117529,-0.030302957,0.58410891
4238,2119,0.022117529,-0.030302957,0.58410891
4240,2120,0.022117529,-0.030302957,0.58410891
4242,2121,0.022117529,-0.030302957,0.58410891
4244,2122,0.022117529,-0.030302957,0.58410891
4246,2123,0.022117529,-0.030302957,0.58410891
4248,2124,0.022117529,-0.030302957,0.58410891
4250,2125,0.022117529,-0.030302957,0.58410891
4252,2126,0.022117529,-0.030302957,0.58410891
4254,2127,0.022117529,-0.030302957,0.58410891
4256,2128,0.022117529,-0.030302957,0.58410891
4258,2129,0.022117529,-0.030302957,0.58410891
4260,2130,0.022117529,-0.030302957,0.58410891
4262,2131,0.022117529,-0.030302957,0.58410891
4264,2132,0.022117529,-0.030302957,0.58410891
4266,2133,0.022117529,-0.030302957,0.58410891
4268,2134,0.022117529,-0.030302957,0.58410891
4270,2135,0.022115116,-0.030457858,0.58410365
4272,2136,0.022117529,-0.030302957,0.58410891
4274,2137,0.022117529,-0.030302957,0.58410891
4276,2138,0.022115116,-0.030457858,0.58410365
4278,2139,0.022115116,-0.030457858,0.58410365
4280,2140,0.022117529,-0.030302957,0.58410891
4282,2141,0.022115116,-0.030457858,0.58410365
4284,2142,0.022115116,-0.030457858,0.58410365
4286,2143,0.022115116,-0.030457858,0.58410365
4288,2144,0.022115116,-0.030457858,0.58410365
4290,2145,0.022115116,-0.030457858,0.58410365
4292,2146,0.022115116,-0.030457858,0.58410365
4294,2147,0.022115116,-0.030457858,0.58410365
4296,2148,0.022115116,-0.030457858,0.58410365
4298,2149,0.022115116,-0.030457858,0.58410365
4300,2150,0.022115116,-0.030457858,0.58410365
4302,2151,0.022115116,-0.030457858,0.58410365
4304,2152,0.022115116,-0.030457858,0.58410365
4306,2153,0.022115116,-0.030457858,0.58410365
4308,2154,0.022117516,-0.030604879,0.58410472
4310,2155,0.022117516,-0.030604879,0.58410472
4312,2156,0.022117516,-0.030604879,0.58410472
4314,2157,0.022117516,-0.030604879,0.58410472
4316,2158,0.022117516,-0.030604879,0.58410472
4318,2159,0.022117516,-0.030604879,0.58410472
4320,2160,0.022117516,-0.030604879,0.58410472
4322,2161,0.022117516,-0.030604879,0.58410472
4324,2162,0.022117516,-0.030604879,0.58410472
4326,2163,0.022406913,-0.030595402,0.58396639
4328,2164,0.022117516,-0.030604879,0.58410472
4330,2165,0.022117516,-0.030604879,0.58410472
4332,2166,0.022117516,-0.030604879,0.58410472
4334,2167,0.022406913,-0.030595402,0.58396639
4336,2168,0.022117516,-0.030604879,0.58410472
4338,2169,0.022406913,-0.030595402,0.58396639
4340,2170,0.022117516,-0.030604879,0.58410472
4342,2171,0.022117516,-0.030604879,0.58410472
4344,2172,0.022406913,-0.030595402,0.58396639
4346,2173,0.022404457,-0.030750222,0.5839611
4348,2174,0.022404457,-0.030750222,0.5839611
4350,2175,0.022404457,-0.030750222,0.5839611
4352,2176,0.022404457,-0.030750222,0.5839611
4354,2177,0.022404457,-0.030750222,0.5839611
4356,2178,0.022404457,-0.030750222,0.5839611
4358,2179,0.022404457,-0.030750222,0.5839611
4360,2180,0.022404457,-0.030750222,0.5839611
4362,2181,0.022115064,-0.030759776,0.58409942
4364,2182,0.022404457,-0.030750222,0.5839611
4366,2183,0.022404457,-0.030750222,0.5839611
4368,2184,0.022404457,-0.030750222,0.5839611
4370,2185,0.022404457,-0.030750222,0.5839611
4372,2186,0.022404457,-0.030750222,0.5839611
4374,2187,0.022404457,-0.030750222,0.5839611
4376,2188,0.022404457,-0.030750222,0.5839611
4378,2189,0.022404457,-0.030750222,0.5839611
4380,2190,0.022404457,-0.030750222,0.5839611
4382,2191,0.022404457,-0.030750222,0.5839611
4384,2192,0.022404457,-0.030750222,0.5839611
4386,2193,0.022406901,-0.03089721,0.58396221
4388,2194,0.022406901,-0.03089721,0.58396221
4390,2195,0.022406901,-0.03089721,0.58396221
4392,2196,0.022406901,-0.03089721,0.58396221
4394,2197,0.022406901,-0.03089721,0.58396221
4396,2198,0.022406901,-0.03089721,0.58396221
4398,2199,0.022406901,-0.03089721,0.58396221
4400,2200,0.022406901,-0.03089721,0.58396221
4402,2201,0.022406901,-0.03089721,0.58396221
4404,2202,0.022406901,-0.03089721,0.58396221
4406,2203,0.022406901,-0.03089721,0.58396221
4408,2204,0.022406901,-0.03089721,0.58396221
4410,2205,0.022406901,-0.03089721,0.58396221
4412,2206,0.022406901,-0.03089721,0.58396221
4414,2207,0.022404406,-0.031052027,0.58395688
4416,2208,0.022406901,-0.03089721,0.58396221
4418,2209,0.022404406,-0.031052027,0.58395688
4420,2210,0.022404406,-0.031052027,0.58395688
4422,2211,0.022404406,-0.031052027,0.58395688
4424,2212,0.022404406,-0.031052027,0.58395688
4426,2213,0.022404406,-0.031052027,0.58395688
4428,2214,0.022404406,-0.031052027,0.58395688
4430,2215,0.022404406,-0.031052027,0.58395688
4432,2216,0.022404406,-0.031052027,0.58395688
4434,2217,0.022404406,-0.031052027,0.58395688
4436,2218,0.022404406,-0.031052027,0.58395688
4438,2219,0.022404406,-0.031052027,0.58395688
4440,2220,0.022404406,-0.031052027,0.58395688
4442,2221,0.022404406,-0.031052027,0.58395688
4444,2222,0.022404406,-0.031052027,0.58395688
4446,2223,0.022404406,-0.031052027,0.58395688
4448,2224,0.022404406,-0.031052027,0.58395688
4450,2225,0.022404406,-0.031052027,0.58395688
4452,2226,0.022404406,-0.031052027,0.58395688
4454,2227,0.022404406,-0.031052027,0.58395688
4456,2228,0.022404406,-0.031052027,0.58395688
4458,2229,0.022404406,-0.031052027,0.58395688
4460,2230,0.022404406,-0.031052027,0.58395688
4462,2231,0.022404406,-0.031052027,0.58395688
4464,2232,0.022404406,-0.031052027,0.58395688
4466,2233,0.022406895,-0.031199015,0.58395803
4468,2234,0.022696147,-0.031189322,0.58381977
4470,2235,0.022406895,-0.031199015,0.58395803
4472,2236,0.022406895,-0.031199015,0.58395803
4474,2237,0.022696147,-0.031189322,0.58381977
4476,2238,0.022696147,-0.031189322,0.58381977
4478,2239,0.022696147,-0.031189322,0.58381977
4480,2240,0.022406895,-0.031199015,0.58395803
4482,2241,0.022406895,-0.031199015,0.58395803
4484,2242,0.022696147,-0.031189322,0.58381977
4486,2243,0.022406895,-0.031199015,0.58395803
4488,2244,0.022696147,-0.031189322,0.58381977
4490,2245,0.022406895,-0.031199015,0.58395803
4492,2246,0.022696147,-0.031189322,0.58381977
4494,2247,0.022696147,-0.031189322,0.58381977
4496,2248,0.022696147,-0.031189322,0.58381977
4498,2249,0.022406895,-0.031199015,0.58395803
4500,2250,0.022696147,-0.031189322,0.58381977
4502,2251,0.022696147,-0.031189322,0.58381977
4504,2252,0.022693609,-0.031344059,0.58381441
4506,2253,0.022693609,-0.031344059,0.58381441
4508,2254,0.022693609,-0.031344059,0.58381441
4510,2255,0.022693609,-0.031344059,0.58381441
4512,2256,0.022693609,-0.031344059,0.58381441
4514,2257,0.022693609,-0.031344059,0.58381441
4516,2258,0.022693609,-0.031344059,0.58381441
4518,2259,0.022693609,-0.031344059,0.58381441
4520,2260,0.022693609,-0.031344059,0.58381441
4522,2261,0.022693609,-0.031344059,0.58381441
4524,2262,0.022693609,-0.031344059,0.58381441
4526,2263,0.022693609,-0.031344059,0.58381441
4528,2264,0.022693609,-0.031344059,0.58381441
4530,2265,0.022693609,-0.031344059,0.58381441
4532,2266,0.022693609,-0.031344059,0.58381441
4534,2267,0.022693609,-0.031344059,0.58381441
4536,2268,0.022693609,-0.031344059,0.58381441
4538,2269,0.022693609,-0.031344059,0.58381441
4540,2270,0.022693609,-0.031344059,0.58381441
4542,2271,0.022693609,-0.031344059,0.58381441
4544,2272,0.022693609,-0.031344059,0.58381441
4546,2273,0.022693609,-0.031344059,0.58381441
4548,2274,0.022696141,-0.031491013,0.5838156
4550,2275,0.022696141,-0.031491013,0.5838156
4552,2276,0.022696141,-0.031491013,0.5838156
4554,2277,0.022696141,-0.031491013,0.5838156
4556,2278,0.022696141,-0.031491013,0.5838156
4558,2279,0.022696141,-0.031491013,0.5838156
4560,2280,0.022696141,-0.031491013,0.5838156
4562,2281,0.022696141,-0.031491013,0.5838156
4564,2282,0.022696141,-0.031491013,0.5838156
4566,2283,0.022693564,-0.031645748,0.5838102
4568,2284,0.022696141,-0.031491013,0.5838156
4570,2285,0.022696141,-0.031491013,0.5838156
4572,2286,0.022693564,-0.031645748,0.5838102
4574,2287,0.022696141,-0.031491013,0.5838156
4576,2288,0.022693564,-0.031645748,0.5838102
4578,2289,0.022693564,-0.031645748,0.5838102
4580,2290,0.022693564,-0.031645748,0.5838102
4582,2291,0.022693564,-0.031645748,0.5838102
4584,2292,0.022693564,-0.031645748,0.5838102
4586,2293,0.022693564,-0.031645748,0.5838102
